date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-09-21,15,13,0.0,8.9,3,3,54,03:33 PM,11:57 PM,07:18 AM,07:39 PM,11,12,13,12,22,67,84,5.9,1011,15,9,291,15
2015-09-22,16,12,0.0,11.6,4,4,62,04:21 PM,No moonset,07:20 AM,07:36 PM,9,13,14,13,25,45,73,0.2,1013,16,10,184,16
2015-09-23,18,12,0.0,8.8,4,4,69,05:04 PM,12:58 AM,07:22 AM,07:34 PM,11,14,15,14,26,58,77,0.0,1012,18,10,139,17
2015-09-24,18,13,0.0,11.6,5,5,77,05:41 PM,02:08 AM,07:24 AM,07:31 PM,12,15,16,15,15,17,78,0.0,1017,18,10,196,9
2015-09-25,18,12,0.0,11.6,4,4,84,06:12 PM,03:26 AM,07:26 AM,07:28 PM,11,15,15,15,14,10,75,0.0,1019,18,10,239,9
2015-09-26,16,12,0.0,11.6,4,4,92,06:40 PM,04:48 AM,07:28 AM,07:26 PM,10,13,14,13,23,12,77,0.0,1020,16,10,330,15
2015-09-27,16,12,0.0,11.6,4,4,99,07:07 PM,06:14 AM,07:30 AM,07:23 PM,8,12,13,12,28,19,72,0.1,1025,16,10,338,19
2015-09-28,16,11,0.0,11.6,4,4,100,07:34 PM,07:42 AM,07:32 AM,07:20 PM,8,12,13,12,32,20,72,0.0,1032,16,10,262,22
2015-09-29,15,9,0.0,11.6,4,4,85,08:02 PM,09:08 AM,07:34 AM,07:18 PM,6,10,12,10,20,20,69,0.0,1038,15,10,75,13
2015-09-30,14,9,0.0,11.6,4,4,78,08:33 PM,10:33 AM,07:36 AM,07:15 PM,8,10,12,10,23,13,77,0.0,1036,14,10,214,15
2015-10-01,15,14,0.0,5.9,3,3,75,09:10 PM,11:54 AM,07:38 AM,07:12 PM,11,12,14,12,40,88,82,0.1,1027,15,10,266,28
2015-10-02,15,14,0.0,8.7,3,3,68,09:52 PM,01:07 PM,07:40 AM,07:10 PM,12,12,14,12,43,57,84,0.1,1020,15,10,263,29
2015-10-03,16,12,0.0,10.2,4,4,61,10:41 PM,02:11 PM,07:42 AM,07:07 PM,11,13,14,13,16,15,84,0.0,1019,16,10,239,10
2015-10-04,16,11,0.0,10.2,4,4,53,11:37 PM,03:05 PM,07:44 AM,07:04 PM,9,12,13,12,18,50,77,0.0,1015,16,10,189,11
2015-10-05,16,10,0.0,8.7,3,3,46,No moonrise,03:49 PM,07:46 AM,07:02 PM,10,13,13,13,18,45,83,0.4,1016,16,10,75,12
2015-10-06,11,6,0.0,11.1,3,3,39,12:38 AM,04:25 PM,07:48 AM,06:59 PM,2,5,8,5,33,0,66,0.0,1022,11,10,75,25
2015-10-07,9,4,0.0,10.1,3,3,31,01:42 AM,04:54 PM,07:50 AM,06:57 PM,-0,2,6,2,29,21,64,0.0,1027,9,10,102,21
2015-10-08,8,3,0.0,11.0,3,3,24,02:46 AM,05:19 PM,07:52 AM,06:54 PM,-1,2,5,2,22,1,63,0.0,1028,8,10,97,15
2015-10-09,8,2,0.0,10.1,3,3,17,03:52 AM,05:41 PM,07:54 AM,06:51 PM,-1,3,6,3,16,25,62,0.0,1029,8,10,142,10
2015-10-10,8,2,0.0,8.5,3,3,10,04:58 AM,06:01 PM,07:56 AM,06:49 PM,-0,4,5,4,12,39,68,0.0,1029,8,10,86,8
2015-10-11,8,3,0.0,10.9,2,2,2,06:04 AM,06:21 PM,07:58 AM,06:46 PM,-0,2,5,2,21,4,70,0.0,1029,8,10,79,14
2015-10-12,8,2,0.0,8.4,3,3,0,07:09 AM,06:40 PM,08:00 AM,06:44 PM,-1,2,5,2,23,27,66,0.0,1031,8,10,102,16
2015-10-13,10,5,0.0,6.8,2,2,0,08:15 AM,07:02 PM,08:02 AM,06:41 PM,0,3,7,3,30,67,64,0.0,1028,10,10,109,21
2015-10-14,11,5,0.0,10.4,3,3,5,09:21 AM,07:25 PM,08:04 AM,06:39 PM,1,4,7,4,26,26,67,0.0,1029,11,10,102,17
2015-10-15,11,5,0.0,10.0,3,3,12,10:26 AM,07:52 PM,08:06 AM,06:36 PM,2,4,8,4,33,37,67,0.0,1031,11,10,107,23
2015-10-16,9,7,0.0,6.7,2,2,19,11:30 AM,08:24 PM,08:08 AM,06:34 PM,2,4,8,4,34,78,69,0.7,1025,9,9,122,25
2015-10-17,12,8,0.0,10.2,3,3,27,12:31 PM,09:03 PM,08:10 AM,06:31 PM,4,7,9,7,21,40,70,0.0,1021,12,10,104,14
2015-10-18,11,7,0.0,6.7,2,2,34,01:28 PM,09:51 PM,08:12 AM,06:29 PM,5,7,9,7,21,65,75,0.3,1017,11,9,64,14
2015-10-19,11,6,0.0,10.1,3,3,41,02:18 PM,10:46 PM,08:14 AM,06:26 PM,5,6,8,6,19,31,79,0.0,1020,11,10,64,12
2015-10-20,9,6,0.0,5.0,2,2,48,03:01 PM,11:51 PM,08:16 AM,06:24 PM,6,5,8,5,20,85,86,0.0,1021,9,10,96,14
2015-10-21,10,6,0.0,8.3,3,3,56,03:39 PM,No moonset,08:18 AM,06:21 PM,5,6,8,6,14,55,83,0.0,1016,10,10,89,10
2015-10-22,11,7,0.0,8.3,2,2,63,04:11 PM,01:03 AM,08:20 AM,06:19 PM,7,7,10,7,28,77,82,0.5,1011,11,9,199,19
2015-10-23,12,11,0.0,5.0,3,3,70,04:39 PM,02:21 AM,08:22 AM,06:17 PM,9,8,11,8,47,74,84,5.6,1006,12,10,273,31
2015-10-24,11,7,0.0,9.9,2,2,77,05:06 PM,03:43 AM,08:24 AM,06:14 PM,5,5,8,5,40,63,79,2.0,1017,11,10,202,28
2015-10-25,11,8,0.0,6.6,2,2,85,05:32 PM,05:07 AM,08:26 AM,06:12 PM,7,7,10,7,35,70,85,3.2,1016,11,10,237,23
2015-10-26,11,9,0.0,9.8,3,3,92,05:58 PM,06:33 AM,08:29 AM,06:10 PM,5,7,10,7,36,14,71,0.0,1022,11,10,323,23
2015-10-27,11,9,0.0,9.8,3,3,99,06:28 PM,08:00 AM,08:31 AM,06:07 PM,6,7,10,7,25,37,79,0.0,1025,11,10,302,16
2015-10-28,8,4,0.0,9.7,3,3,100,07:02 PM,09:24 AM,08:33 AM,06:05 PM,2,3,6,3,27,20,74,0.0,1027,8,10,98,19
2015-10-29,7,2,0.0,8.2,2,2,86,07:42 PM,10:43 AM,08:35 AM,06:03 PM,1,0,4,0,28,27,78,0.0,1025,7,10,132,19
2015-10-30,9,3,0.0,9.6,3,3,79,08:29 PM,11:55 AM,08:37 AM,06:01 PM,3,3,5,3,19,10,84,0.0,1033,9,10,108,11
2015-10-31,9,5,0.0,8.7,3,3,75,09:24 PM,12:55 PM,08:39 AM,05:59 PM,4,4,7,4,26,17,83,0.0,1038,9,10,159,16
2015-11-01,11,8,0.0,8.7,3,3,59,10:24 PM,01:46 PM,08:41 AM,05:56 PM,7,7,10,7,35,34,83,0.0,1029,11,10,234,22
2015-11-02,11,10,0.0,8.7,4,4,52,11:29 PM,02:25 PM,08:43 AM,05:54 PM,9,8,10,8,32,45,90,0.1,1025,11,10,275,21
2015-11-03,11,9,0.0,8.7,3,3,44,No moonrise,02:57 PM,08:46 AM,05:52 PM,8,8,9,8,20,38,93,0.0,1023,11,8,246,12
2015-11-04,9,8,0.0,3.4,2,2,37,12:35 AM,03:24 PM,08:48 AM,05:50 PM,7,7,9,7,14,83,87,0.2,1019,9,10,250,9
2015-11-05,10,8,0.0,3.4,2,2,29,01:42 AM,03:47 PM,08:50 AM,05:48 PM,6,8,9,8,11,98,83,0.1,1024,10,10,134,7
2015-11-06,8,6,0.0,5.1,3,3,22,02:47 AM,04:07 PM,08:52 AM,05:46 PM,4,4,7,4,21,82,81,0.0,1025,8,10,164,15
2015-11-07,9,5,0.0,3.3,2,2,14,03:53 AM,04:27 PM,08:54 AM,05:44 PM,5,3,6,3,29,93,89,0.1,1020,9,10,174,21
2015-11-08,12,10,0.0,3.3,3,3,6,04:59 AM,04:46 PM,08:56 AM,05:42 PM,9,7,10,7,61,92,88,1.7,1010,12,9,271,38
2015-11-09,10,8,0.0,3.3,2,2,0,06:05 AM,05:07 PM,08:58 AM,05:40 PM,7,6,9,6,33,79,87,0.8,1011,10,8,240,21
2015-11-10,11,10,0.0,2.1,3,3,0,07:11 AM,05:29 PM,09:01 AM,05:38 PM,8,7,10,7,49,64,88,1.8,1002,11,10,286,30
2015-11-11,11,10,0.0,2.1,4,4,0,08:17 AM,05:55 PM,09:03 AM,05:36 PM,9,8,11,8,39,64,88,0.5,1008,11,9,292,24
2015-11-12,11,10,0.0,2.1,3,3,1,09:23 AM,06:25 PM,09:05 AM,05:34 PM,9,7,11,7,48,87,89,3.6,1011,11,9,275,30
2015-11-13,10,9,0.0,2.1,2,2,8,10:25 AM,07:02 PM,09:07 AM,05:33 PM,7,7,10,7,33,86,86,0.0,1018,10,10,239,22
2015-11-14,10,8,0.0,5.8,2,2,16,11:25 AM,07:47 PM,09:09 AM,05:31 PM,5,5,9,5,46,56,78,3.6,1006,10,10,271,30
2015-11-15,8,7,0.0,3.9,2,2,24,12:17 PM,08:40 PM,09:11 AM,05:29 PM,4,4,8,4,34,65,80,4.5,1004,8,10,268,22
2015-11-16,9,7,0.0,2.0,2,2,31,01:03 PM,09:42 PM,09:13 AM,05:27 PM,5,5,7,5,25,76,83,0.0,1009,9,10,246,16
2015-11-17,10,8,0.0,2.0,2,2,39,01:42 PM,10:51 PM,09:15 AM,05:26 PM,8,6,9,6,32,95,93,0.0,1004,10,10,237,21
2015-11-18,11,8,0.0,2.0,2,2,46,02:14 PM,No moonset,09:17 AM,05:24 PM,8,6,10,6,42,91,90,2.3,995,11,10,246,27
2015-11-19,10,8,0.0,2.0,2,2,54,02:43 PM,12:05 AM,09:19 AM,05:23 PM,7,5,9,5,49,98,89,8.3,995,10,9,246,32
2015-11-20,8,5,0.0,2.0,2,2,61,03:09 PM,01:23 AM,09:21 AM,05:21 PM,5,3,7,3,32,98,85,3.5,993,8,10,310,23
2015-11-21,5,2,0.0,5.8,2,2,69,03:33 PM,02:43 AM,09:23 AM,05:20 PM,1,1,4,1,18,36,78,0.0,995,5,10,123,12
2015-11-22,2,1,0.0,5.8,2,2,76,03:58 PM,04:05 AM,09:25 AM,05:18 PM,-2,-3,2,-3,26,42,78,0.0,1002,2,10,74,18
2015-11-23,4,1,0.0,3.9,2,2,84,04:25 PM,05:29 AM,09:27 AM,05:17 PM,-0,0,3,0,13,53,80,0.0,1014,4,10,189,8
2015-11-24,5,3,0.0,3.9,2,2,91,04:55 PM,06:53 AM,09:29 AM,05:15 PM,-1,-1,4,-1,37,54,70,0.0,1018,5,10,229,24
2015-11-25,3,1,0.0,5.8,2,2,99,05:31 PM,08:14 AM,09:31 AM,05:14 PM,-2,-3,2,-3,40,33,76,0.0,1011,3,10,177,29
2015-11-26,4,1,0.0,2.0,1,1,100,06:14 PM,09:31 AM,09:33 AM,05:13 PM,0,-2,3,-2,28,96,86,0.0,1013,4,10,181,20
2015-11-27,6,4,0.0,1.9,2,2,86,07:06 PM,10:38 AM,09:35 AM,05:12 PM,3,1,5,1,39,94,85,0.2,1016,6,10,219,27
2015-11-28,3,2,0.0,3.9,2,2,78,08:05 PM,11:36 AM,09:36 AM,05:11 PM,-0,-3,2,-3,37,65,81,0.1,1008,3,10,193,27
2015-11-29,7,5,0.0,1.9,2,2,71,09:10 PM,12:21 PM,09:38 AM,05:10 PM,3,1,6,1,42,86,84,0.3,1003,7,10,219,28
2015-11-30,7,5,0.0,1.9,2,2,63,10:17 PM,12:58 PM,09:40 AM,05:09 PM,3,1,7,1,62,87,77,6.5,994,7,10,261,41
2015-12-01,6,5,0.0,3.9,2,2,61,11:26 PM,01:28 PM,09:42 AM,05:08 PM,1,1,6,1,50,62,74,1.6,1002,6,10,303,32
2015-12-02,7,5,0.0,5.8,3,3,54,No moonrise,01:52 PM,09:43 AM,05:07 PM,2,2,6,2,34,37,74,0.2,1017,7,9,286,20
2015-12-03,9,7,0.0,1.9,2,2,46,12:33 AM,02:14 PM,09:45 AM,05:06 PM,8,5,8,5,38,97,94,3.7,1022,9,9,251,24
2015-12-04,8,8,0.0,1.9,2,2,39,01:40 AM,02:33 PM,09:46 AM,05:05 PM,5,4,8,4,58,88,83,3.5,1017,8,9,228,37
2015-12-05,8,8,0.0,1.9,2,2,32,02:45 AM,02:53 PM,09:48 AM,05:04 PM,5,4,8,4,61,95,83,2.2,1015,8,9,250,40
2015-12-06,9,8,0.0,1.9,2,2,25,03:51 AM,03:13 PM,09:49 AM,05:04 PM,5,4,8,4,67,92,80,0.0,1010,9,10,246,42
2015-12-07,9,7,0.0,5.8,3,3,17,04:57 AM,03:34 PM,09:51 AM,05:03 PM,5,4,8,4,53,17,80,0.2,1022,9,10,290,32
2015-12-08,6,4,0.0,5.8,3,3,10,06:04 AM,03:58 PM,09:52 AM,05:03 PM,3,3,5,3,21,18,82,0.0,1035,6,10,233,13
2015-12-09,8,4,0.0,1.9,2,2,3,07:10 AM,04:26 PM,09:53 AM,05:02 PM,5,2,6,2,38,76,90,1.1,1027,8,10,221,25
2015-12-10,7,7,0.0,1.9,2,2,0,08:15 AM,05:00 PM,09:55 AM,05:02 PM,4,3,7,3,47,75,83,0.0,1026,7,10,248,30
2015-12-11,6,5,0.0,1.9,2,2,0,09:17 AM,05:42 PM,09:56 AM,05:02 PM,3,1,6,1,47,95,84,7.3,1014,6,9,232,32
2015-12-12,6,5,0.0,1.9,2,2,4,10:13 AM,06:33 PM,09:57 AM,05:01 PM,3,1,6,1,45,69,80,3.5,1007,6,10,282,29
2015-12-13,6,4,0.1,1.9,2,2,12,11:03 AM,07:33 PM,09:58 AM,05:01 PM,3,2,5,2,24,95,84,2.0,1009,6,10,274,16
2015-12-14,4,3,0.2,1.9,1,1,19,11:45 AM,08:40 PM,09:59 AM,05:01 PM,-1,-1,3,-1,27,93,74,0.3,1022,4,9,318,18
2015-12-15,4,2,0.0,5.8,2,2,26,12:19 PM,09:54 PM,10:00 AM,05:01 PM,-1,1,3,1,13,47,74,0.0,1028,4,10,241,8
2015-12-16,4,3,0.0,5.8,2,2,33,12:49 PM,11:11 PM,10:01 AM,05:01 PM,-0,-1,3,-1,25,22,80,0.0,1030,4,10,239,15
2015-12-17,7,2,0.0,1.7,1,1,41,01:16 PM,No moonset,10:02 AM,05:01 PM,3,0,4,0,31,98,93,5.7,1018,7,9,207,21
2015-12-18,0,-0,0.0,1.7,1,1,48,01:40 PM,12:29 AM,10:03 AM,05:02 PM,-2,-5,0,-5,29,85,88,1.2,1016,0,9,191,21
2015-12-19,1,-0,1.2,1.7,1,1,55,02:03 PM,01:49 AM,10:03 AM,05:02 PM,-1,-5,0,-5,35,89,89,2.1,1015,1,9,191,24
2015-12-20,1,0,0.6,1.7,1,1,62,02:28 PM,03:10 AM,10:04 AM,05:02 PM,-1,-5,0,-5,29,84,89,1.6,1015,1,9,189,21
2015-12-21,8,8,0.0,1.7,2,2,70,02:55 PM,04:30 AM,10:05 AM,05:03 PM,7,4,8,4,42,92,93,2.1,1012,8,9,243,26
2015-12-22,8,7,0.0,5.8,3,3,77,03:28 PM,05:51 AM,10:05 AM,05:03 PM,6,3,8,3,57,76,87,5.5,1008,8,9,254,36
2015-12-23,10,8,0.0,1.7,2,2,84,04:05 PM,07:08 AM,10:06 AM,05:04 PM,8,5,9,5,63,95,91,1.3,1010,10,9,257,38
2015-12-24,8,6,0.0,5.8,3,3,92,04:52 PM,08:19 AM,10:06 AM,05:04 PM,5,3,7,3,42,17,86,0.0,1022,8,10,244,26
2015-12-25,8,6,0.0,1.7,2,2,99,05:47 PM,09:21 AM,10:06 AM,05:05 PM,5,2,7,2,54,70,86,2.1,1016,8,10,243,33
2015-12-26,7,4,0.0,1.8,2,2,100,06:49 PM,10:13 AM,10:06 AM,05:06 PM,3,2,6,2,36,100,84,2.0,1015,7,10,290,24
2015-12-27,4,0,0.0,1.8,1,1,87,07:56 PM,10:55 AM,10:07 AM,05:07 PM,-2,-3,2,-3,26,78,78,3.9,1022,4,10,107,18
2015-12-28,2,2,0.0,5.8,1,1,79,09:05 PM,11:28 AM,10:07 AM,05:08 PM,-1,-2,2,-2,34,56,83,0.4,1016,2,9,194,23
2015-12-29,2,-2,0.0,5.8,1,1,72,10:14 PM,11:56 AM,10:07 AM,05:09 PM,-3,-3,1,-3,23,40,78,0.6,1034,2,9,130,16
2015-12-30,-1,-3,0.0,5.8,2,2,65,11:22 PM,12:19 PM,10:07 AM,05:10 PM,-5,-8,-2,-8,30,8,77,0.0,1043,-1,10,157,21
2015-12-31,-1,-3,0.0,5.8,2,2,61,No moonrise,12:39 PM,10:07 AM,05:11 PM,-9,-8,-2,-8,34,11,61,0.0,1035,-1,10,157,24
2016-01-01,-4,-7,0.0,5.8,2,2,50,12:29 AM,12:59 PM,10:06 AM,05:12 PM,-10,-13,-6,-13,31,24,74,0.0,1033,-4,10,125,24
2016-01-02,-8,-10,0.1,5.8,2,2,43,01:36 AM,01:19 PM,10:06 AM,05:13 PM,-12,-18,-9,-18,29,46,81,0.1,1038,-8,10,109,24
2016-01-03,-5,-11,0.2,3.8,2,2,36,02:41 AM,01:39 PM,10:06 AM,05:14 PM,-12,-13,-9,-13,13,47,78,0.2,1028,-5,9,160,9
2016-01-04,1,-8,0.3,1.8,1,1,28,03:47 AM,02:01 PM,10:06 AM,05:16 PM,-2,-6,-0,-6,41,70,84,1.8,1008,1,8,213,29
2016-01-05,-1,-10,0.0,5.8,2,2,21,04:53 AM,02:26 PM,10:05 AM,05:17 PM,-10,-14,-8,-14,22,30,84,0.5,1008,-1,9,138,15
2016-01-06,-8,-10,0.0,5.8,2,2,14,05:59 AM,02:58 PM,10:05 AM,05:18 PM,-12,-15,-9,-15,19,31,83,0.0,1011,-8,10,124,13
2016-01-07,-9,-11,0.0,5.8,2,2,7,07:02 AM,03:36 PM,10:04 AM,05:20 PM,-12,-17,-10,-17,25,5,82,0.0,1012,-9,10,80,17
2016-01-08,-7,-12,0.1,1.8,1,1,0,08:02 AM,04:22 PM,10:03 AM,05:22 PM,-11,-19,-10,-19,31,57,92,0.1,1006,-7,10,116,24
2016-01-09,-6,-8,0.2,1.8,1,1,0,08:55 AM,05:19 PM,10:03 AM,05:23 PM,-8,-12,-7,-12,15,92,94,0.3,1007,-6,6,105,11
2016-01-10,-1,-7,0.0,1.8,1,1,0,09:42 AM,06:25 PM,10:02 AM,05:25 PM,-5,-10,-4,-10,33,83,94,0.0,1008,-1,9,127,22
2016-01-11,0,-3,0.2,1.8,1,1,8,10:20 AM,07:39 PM,10:01 AM,05:26 PM,-2,-7,-1,-7,33,98,94,0.2,997,0,7,119,22
2016-01-12,-0,-6,0.0,3.8,1,1,15,10:53 AM,08:56 PM,10:00 AM,05:28 PM,-5,-8,-3,-8,23,80,90,0.0,991,-0,9,220,15
2016-01-13,-0,-2,0.0,1.9,1,1,22,11:22 AM,10:16 PM,09:59 AM,05:30 PM,-4,-7,-1,-7,42,100,80,0.0,997,-0,9,311,27
2016-01-14,-2,-5,0.1,1.9,1,1,29,11:47 AM,11:37 PM,09:58 AM,05:32 PM,-6,-8,-3,-8,34,86,78,0.1,1007,-2,9,316,22
2016-01-15,-4,-8,0.0,5.8,2,2,37,12:11 PM,No moonset,09:57 AM,05:33 PM,-8,-10,-6,-10,18,15,85,0.0,1012,-4,10,88,9
2016-01-16,-2,-9,0.1,3.9,2,2,44,12:35 PM,12:58 AM,09:56 AM,05:35 PM,-7,-9,-5,-9,21,46,83,0.1,1016,-2,9,193,11
2016-01-17,-1,-3,0.0,2.0,1,1,51,01:01 PM,02:17 AM,09:55 AM,05:37 PM,-5,-7,-2,-7,25,89,79,0.0,1018,-1,10,312,15
2016-01-18,0,-2,0.0,5.8,2,2,59,01:31 PM,03:37 AM,09:54 AM,05:39 PM,-5,-6,-1,-6,31,40,76,0.0,1017,0,10,265,17
2016-01-19,-0,-2,1.3,2.0,1,1,66,02:05 PM,04:53 AM,09:53 AM,05:41 PM,-3,-7,-1,-7,34,92,87,2.0,1012,-0,8,221,22
2016-01-20,-2,-7,0.9,2.0,1,1,73,02:46 PM,06:04 AM,09:51 AM,05:43 PM,-5,-11,-4,-11,40,94,93,2.0,1007,-2,7,153,27
2016-01-21,-3,-10,0.5,5.8,2,2,80,03:36 PM,07:09 AM,09:50 AM,05:45 PM,-8,-10,-7,-10,14,47,91,0.6,1020,-3,10,162,7
2016-01-22,-0,-5,0.1,2.0,1,1,88,04:33 PM,08:04 AM,09:48 AM,05:47 PM,-5,-6,-2,-6,20,91,83,0.1,1030,-0,10,260,11
2016-01-23,-2,-6,0.2,5.8,2,2,95,05:38 PM,08:50 AM,09:47 AM,05:49 PM,-6,-10,-4,-10,25,40,90,0.3,1030,-2,9,176,16
2016-01-24,2,-5,0.0,2.0,1,1,100,06:45 PM,09:27 AM,09:45 AM,05:51 PM,-2,-6,-1,-6,27,95,94,0.1,1025,2,10,230,17
2016-01-25,3,1,0.0,2.0,1,1,100,07:55 PM,09:57 AM,09:44 AM,05:53 PM,2,-1,2,-1,19,100,98,1.0,1020,3,2,283,11
2016-01-26,5,2,0.0,2.0,1,1,83,09:04 PM,10:22 AM,09:42 AM,05:55 PM,3,-2,3,-2,42,89,97,2.7,1014,5,9,229,23
2016-01-27,6,3,0.0,2.0,1,1,76,10:12 PM,10:44 AM,09:41 AM,05:57 PM,4,-0,5,-0,53,98,96,2.7,1006,6,8,237,30
2016-01-28,6,4,0.0,3.9,1,1,69,11:19 PM,11:05 AM,09:39 AM,05:59 PM,3,-1,5,-1,67,74,88,3.7,1004,6,9,257,39
2016-01-29,5,3,0.0,3.2,1,1,61,No moonrise,11:24 AM,09:37 AM,06:01 PM,2,-1,4,-1,50,94,88,1.1,1012,5,10,247,30
2016-01-30,5,4,0.0,3.3,1,1,54,12:25 AM,11:44 AM,09:35 AM,06:03 PM,4,-0,5,-0,56,100,93,6.7,1003,5,7,225,33
2016-01-31,4,2,2.2,3.3,1,1,50,01:31 AM,12:05 PM,09:34 AM,06:05 PM,1,-2,3,-2,48,86,87,4.7,994,4,9,264,29
2016-02-01,3,2,0.0,5.1,1,1,34,02:36 AM,12:29 PM,09:32 AM,06:08 PM,0,-3,2,-3,38,83,85,1.4,1002,3,10,257,23
2016-02-02,6,5,0.0,3.3,2,2,26,03:41 AM,12:57 PM,09:30 AM,06:10 PM,3,-1,5,-1,73,87,87,2.4,996,6,8,255,43
2016-02-03,5,3,0.0,3.3,1,1,18,04:44 AM,01:31 PM,09:28 AM,06:12 PM,2,-1,5,-1,64,92,84,5.0,995,5,10,267,41
2016-02-04,3,2,0.4,3.3,1,1,11,05:46 AM,02:12 PM,09:26 AM,06:14 PM,-0,-2,3,-2,36,45,80,0.5,1004,3,10,282,22
2016-02-05,4,2,0.0,8.7,2,2,3,06:42 AM,03:04 PM,09:24 AM,06:16 PM,-1,-2,3,-2,40,10,76,0.0,1014,4,10,288,25
2016-02-06,4,2,0.0,3.4,1,1,0,07:32 AM,04:05 PM,09:22 AM,06:18 PM,1,-2,3,-2,32,80,90,0.9,1017,4,7,203,20
2016-02-07,5,3,0.0,8.7,2,2,0,08:15 AM,05:15 PM,09:20 AM,06:21 PM,3,-1,4,-1,38,52,91,0.0,1009,5,10,169,24
2016-02-08,6,4,0.0,6.9,2,2,0,08:51 AM,06:32 PM,09:18 AM,06:23 PM,3,0,5,0,41,67,89,2.5,1000,6,10,185,25
2016-02-09,6,4,0.0,3.4,2,2,4,09:23 AM,07:54 PM,09:16 AM,06:25 PM,4,1,5,1,47,85,89,2.7,994,6,9,197,28
2016-02-10,6,4,0.0,3.4,1,1,12,09:50 AM,09:17 PM,09:13 AM,06:27 PM,3,1,5,1,35,95,90,2.3,990,6,9,208,22
2016-02-11,4,3,0.7,3.4,1,1,19,10:15 AM,10:40 PM,09:11 AM,06:29 PM,2,0,3,0,18,98,90,0.9,994,4,8,310,11
2016-02-12,4,3,0.4,3.5,1,1,27,10:40 AM,No moonset,09:09 AM,06:32 PM,1,-1,3,-1,28,97,88,1.7,999,4,9,241,19
2016-02-13,4,1,0.0,3.5,1,1,34,11:07 AM,12:03 AM,09:07 AM,06:34 PM,1,-1,2,-1,22,81,90,0.0,1002,4,9,143,14
2016-02-14,4,2,0.0,3.5,1,1,42,11:35 AM,01:25 AM,09:05 AM,06:36 PM,2,-1,3,-1,17,100,93,0.1,997,4,6,105,11
2016-02-15,4,1,0.0,3.5,1,1,49,12:08 PM,02:42 AM,09:02 AM,06:38 PM,1,-1,3,-1,20,99,92,1.1,1009,4,8,60,14
2016-02-16,3,0,0.2,9.4,2,2,57,12:47 PM,03:55 AM,09:00 AM,06:40 PM,-2,-2,2,-2,23,36,80,0.2,1030,3,10,164,16
2016-02-17,2,-0,0.0,9.9,2,2,64,01:33 PM,05:01 AM,08:58 AM,06:43 PM,-3,-3,1,-3,23,2,72,0.0,1035,2,10,161,16
2016-02-18,4,1,0.0,5.0,1,1,72,02:26 PM,05:59 AM,08:55 AM,06:45 PM,1,-2,3,-2,38,100,91,0.5,1021,4,9,151,25
2016-02-19,2,1,0.0,5.0,1,1,79,03:27 PM,06:47 AM,08:53 AM,06:47 PM,1,0,2,0,9,100,94,0.5,1017,2,6,97,6
2016-02-20,2,1,0.5,6.6,1,1,87,04:32 PM,07:26 AM,08:51 AM,06:49 PM,-0,-2,1,-2,26,91,89,2.0,1012,2,8,215,17
2016-02-21,3,2,0.2,5.0,1,1,95,05:41 PM,07:58 AM,08:48 AM,06:51 PM,2,-2,3,-2,37,96,94,3.4,999,3,9,229,23
2016-02-22,4,2,0.0,5.0,1,1,100,06:49 PM,08:25 AM,08:46 AM,06:54 PM,2,-2,3,-2,39,88,92,2.2,992,4,10,252,25
2016-02-23,4,3,0.0,5.1,1,1,100,07:57 PM,08:48 AM,08:43 AM,06:56 PM,2,-2,4,-2,43,81,89,2.0,999,4,10,255,26
2016-02-24,3,2,0.1,8.3,1,1,83,09:04 PM,09:10 AM,08:41 AM,06:58 PM,1,-1,3,-1,28,55,88,1.1,1005,3,10,260,17
2016-02-25,3,2,1.9,5.3,1,1,75,10:11 PM,09:30 AM,08:38 AM,07:00 PM,-0,-3,2,-3,39,81,83,3.8,1006,3,8,246,25
2016-02-26,3,1,1.6,5.3,1,1,68,11:17 PM,09:49 AM,08:36 AM,07:02 PM,0,-3,2,-3,34,84,86,1.9,1008,3,9,248,21
2016-02-27,4,1,0.0,10.0,2,2,60,No moonrise,10:10 AM,08:34 AM,07:04 PM,-0,-2,2,-2,28,49,83,0.0,1015,4,10,241,18
2016-02-28,2,-1,0.0,10.0,2,2,53,12:22 AM,10:32 AM,08:31 AM,07:07 PM,-2,-2,1,-2,13,36,81,0.0,1020,2,10,211,8
2016-02-29,3,-0,0.0,8.5,2,2,45,01:27 AM,10:58 AM,08:29 AM,07:09 PM,-2,-2,1,-2,15,42,80,0.0,1028,3,10,100,10
2016-03-01,2,-2,0.0,10.9,2,2,43,02:30 AM,11:29 AM,08:26 AM,07:11 PM,-3,-5,-0,-5,26,25,83,0.0,1019,2,10,77,18
2016-03-02,2,-2,0.1,8.5,1,1,36,03:31 AM,12:06 PM,08:24 AM,07:13 PM,-2,-3,0,-3,18,80,84,0.1,1005,2,10,152,13
2016-03-03,4,1,0.0,5.5,1,1,29,04:28 AM,12:51 PM,08:21 AM,07:15 PM,1,-2,2,-2,27,97,93,0.1,1006,4,10,135,18
