date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2011-10-16,10,1,0.0,8.5,2,2,68,08:09 PM,12:40 PM,07:55 AM,06:24 PM,0,2,5,2,18,43,72,0.0,1033,10,10,229,11
2011-10-17,9,1,0.0,10.7,2,2,61,09:01 PM,01:33 PM,07:57 AM,06:22 PM,-2,1,4,1,22,1,65,0.0,1028,9,10,203,12
2011-10-18,9,-1,0.0,10.6,2,2,53,10:04 PM,02:15 PM,07:59 AM,06:19 PM,-3,-0,4,-0,33,15,62,0.0,1017,9,10,174,20
2011-10-19,11,4,0.0,10.0,3,3,46,11:15 PM,02:50 PM,08:01 AM,06:17 PM,4,4,7,4,24,72,81,2.2,1010,11,9,211,15
2011-10-20,9,4,0.0,5.1,2,2,39,No moonrise,03:18 PM,08:03 AM,06:15 PM,4,3,6,3,24,60,84,0.1,1015,9,10,229,15
2011-10-21,9,3,0.0,10.1,3,3,31,12:31 AM,03:40 PM,08:05 AM,06:12 PM,2,2,5,2,25,32,81,0.0,1022,9,10,248,15
2011-10-22,9,3,0.0,6.7,3,3,24,01:53 AM,04:00 PM,08:07 AM,06:10 PM,3,4,6,4,22,65,81,0.0,1029,9,8,230,13
2011-10-23,10,3,0.0,10.0,3,3,17,03:17 AM,04:18 PM,08:09 AM,06:08 PM,2,4,6,4,15,29,76,0.0,1031,10,10,216,9
2011-10-24,11,2,0.0,10.0,3,3,10,04:43 AM,04:37 PM,08:10 AM,06:06 PM,2,4,6,4,17,16,78,0.0,1033,11,9,132,9
2011-10-25,10,3,0.0,9.9,3,3,2,06:13 AM,04:57 PM,08:12 AM,06:03 PM,3,3,6,3,23,22,81,0.0,1031,10,8,126,13
2011-10-26,9,2,0.0,9.9,2,2,0,07:45 AM,05:21 PM,08:14 AM,06:01 PM,0,1,4,1,29,5,76,0.0,1030,9,10,137,17
2011-10-27,9,0,0.0,8.7,2,2,0,09:16 AM,05:52 PM,08:16 AM,05:59 PM,-3,-0,3,-0,27,7,65,0.0,1030,9,10,155,15
2011-10-28,9,1,0.0,8.7,2,2,5,10:42 AM,06:32 PM,08:18 AM,05:57 PM,-3,0,4,0,30,13,62,0.0,1030,9,10,167,16
2011-10-29,11,3,0.0,8.7,3,3,12,11:58 AM,07:25 PM,08:21 AM,05:55 PM,4,4,6,4,15,39,86,0.0,1028,11,10,219,8
2011-10-30,11,6,0.0,7.0,3,3,19,12:59 PM,08:30 PM,08:23 AM,05:53 PM,5,5,7,5,20,59,87,0.0,1023,11,8,216,11
2011-10-31,12,6,0.0,3.5,2,2,23,01:44 PM,09:43 PM,08:25 AM,05:51 PM,7,7,9,7,22,74,91,0.5,1018,12,8,269,13
2011-11-01,9,5,0.0,5.2,2,2,35,02:16 PM,10:59 PM,08:27 AM,05:49 PM,5,5,7,5,14,64,91,0.0,1023,9,6,245,8
2011-11-02,10,3,0.0,8.7,3,3,43,02:40 PM,No moonset,08:29 AM,05:47 PM,3,3,5,3,22,16,86,0.0,1023,10,8,176,12
2011-11-03,9,2,0.0,8.7,2,2,50,03:00 PM,12:14 AM,08:31 AM,05:45 PM,3,2,5,2,19,16,90,0.0,1020,9,7,172,11
2011-11-04,9,2,0.0,8.7,2,2,58,03:16 PM,01:28 AM,08:33 AM,05:43 PM,2,2,5,2,21,6,85,0.0,1020,9,8,151,11
2011-11-05,9,2,0.0,8.7,2,2,65,03:31 PM,02:39 AM,08:35 AM,05:41 PM,2,1,5,1,26,11,83,0.0,1024,9,7,134,14
2011-11-06,8,1,0.0,8.7,2,2,73,03:45 PM,03:49 AM,08:37 AM,05:39 PM,1,-0,4,-0,33,12,80,0.0,1029,8,10,141,20
2011-11-07,6,0,0.0,8.7,2,2,80,03:59 PM,04:58 AM,08:39 AM,05:37 PM,1,-1,2,-1,23,17,89,0.0,1028,6,8,172,14
2011-11-08,5,-0,0.0,8.7,2,2,88,04:16 PM,06:07 AM,08:41 AM,05:35 PM,0,1,2,1,11,24,88,0.0,1026,5,6,275,7
2011-11-09,7,-0,0.0,8.7,2,2,95,04:35 PM,07:17 AM,08:43 AM,05:33 PM,1,0,3,0,20,37,88,0.1,1026,7,7,148,11
2011-11-10,3,-2,0.0,8.7,2,2,100,04:59 PM,08:25 AM,08:45 AM,05:31 PM,-3,-4,-0,-4,17,1,80,0.0,1034,3,10,59,10
2011-11-11,2,-3,0.0,8.7,2,2,89,05:30 PM,09:32 AM,08:47 AM,05:29 PM,-4,-1,-0,-1,7,5,77,0.0,1039,2,10,211,4
2011-11-12,3,-2,0.0,3.3,1,1,82,06:08 PM,10:34 AM,08:49 AM,05:28 PM,0,-1,1,-1,13,73,94,0.2,1039,3,5,259,7
2011-11-13,3,1,0.0,3.3,1,1,74,06:57 PM,11:29 AM,08:51 AM,05:26 PM,1,0,2,0,10,89,90,0.2,1037,3,8,165,6
2011-11-14,4,-1,0.0,5.1,1,1,67,07:57 PM,12:14 PM,08:53 AM,05:24 PM,0,-2,2,-2,20,72,91,0.1,1026,4,9,261,12
2011-11-15,7,-1,0.0,6.9,2,2,59,09:05 PM,12:51 PM,08:55 AM,05:22 PM,1,-0,3,-0,22,55,88,0.1,1022,7,9,241,13
2011-11-16,3,-2,0.0,8.6,2,2,52,10:19 PM,01:21 PM,08:57 AM,05:21 PM,-3,-3,0,-3,16,6,81,0.0,1028,3,10,259,9
2011-11-17,2,-2,0.0,8.6,2,2,44,11:37 PM,01:44 PM,08:59 AM,05:19 PM,-5,-5,-1,-5,24,16,71,0.0,1023,2,10,249,14
2011-11-18,1,-1,0.0,2.0,1,1,37,No moonrise,02:04 PM,09:01 AM,05:18 PM,-1,-4,0,-4,23,87,91,0.5,1020,1,9,255,14
2011-11-19,5,0,0.0,2.0,1,1,29,12:56 AM,02:22 PM,09:03 AM,05:16 PM,2,-1,3,-1,29,83,92,0.2,1017,5,8,258,18
2011-11-20,7,2,0.0,2.0,1,1,22,02:18 AM,02:40 PM,09:05 AM,05:15 PM,4,3,5,3,12,90,94,0.3,1021,7,4,179,7
2011-11-21,5,3,0.0,2.0,1,1,14,03:43 AM,02:58 PM,09:07 AM,05:13 PM,4,2,4,2,15,100,96,1.4,1022,5,2,192,9
2011-11-22,5,3,0.0,5.8,2,2,6,05:11 AM,03:20 PM,09:09 AM,05:12 PM,3,3,4,3,10,66,94,0.1,1025,5,7,88,7
2011-11-23,5,1,0.0,5.8,2,2,0,06:40 AM,03:46 PM,09:10 AM,05:11 PM,2,1,3,1,14,34,92,0.0,1032,5,6,193,8
2011-11-24,2,-1,0.0,3.9,1,1,0,08:08 AM,04:20 PM,09:12 AM,05:09 PM,-1,-4,1,-4,26,58,90,0.0,1031,2,10,208,16
2011-11-25,5,-0,0.0,2.0,1,1,0,09:31 AM,05:07 PM,09:14 AM,05:08 PM,1,-2,2,-2,26,81,91,0.1,1023,5,9,214,16
2011-11-26,7,3,0.0,3.9,2,2,1,10:40 AM,06:07 PM,09:16 AM,05:07 PM,3,-0,4,-0,36,76,90,1.0,1011,7,8,246,22
2011-11-27,7,4,0.0,2.0,2,2,8,11:34 AM,07:19 PM,09:18 AM,05:06 PM,4,1,5,1,43,97,92,1.7,1001,7,6,228,28
2011-11-28,6,3,0.0,5.8,2,2,16,12:13 PM,08:36 PM,09:19 AM,05:05 PM,1,-1,4,-1,45,34,79,0.5,1006,6,9,276,28
2011-11-29,6,0,0.0,5.8,1,1,24,12:41 PM,09:55 PM,09:21 AM,05:04 PM,2,-0,4,-0,27,53,91,0.1,1021,6,10,241,16
2011-11-30,3,-1,0.0,2.0,2,2,31,01:04 PM,11:11 PM,09:23 AM,05:03 PM,-0,-3,1,-3,29,45,89,0.1,1019,3,10,227,17
2011-12-01,4,1,0.0,1.9,2,2,37,01:22 PM,No moonset,09:24 AM,05:02 PM,1,-2,2,-2,27,60,94,0.0,1022,4,9,232,16
2011-12-02,5,0,0.0,1.9,1,1,44,01:37 PM,12:25 AM,09:26 AM,05:01 PM,2,-1,3,-1,36,85,92,1.3,1008,5,10,200,22
2011-12-03,5,2,0.0,1.9,2,2,52,01:51 PM,01:36 AM,09:28 AM,05:01 PM,2,-1,3,-1,32,70,88,0.1,1006,5,10,216,20
2011-12-04,6,3,0.0,1.9,1,1,59,02:06 PM,02:46 AM,09:29 AM,05:00 PM,2,-1,4,-1,37,83,90,0.8,993,6,8,214,24
2011-12-05,3,1,0.0,1.8,1,1,66,02:22 PM,03:55 AM,09:30 AM,04:59 PM,1,-2,2,-2,30,66,93,1.4,990,3,9,218,18
2011-12-06,2,-1,0.0,3.8,1,1,74,02:40 PM,05:04 AM,09:32 AM,04:59 PM,-2,-5,1,-5,35,60,85,0.0,999,2,10,221,22
2011-12-07,2,-1,0.4,1.8,1,1,81,03:02 PM,06:13 AM,09:33 AM,04:58 PM,-1,-4,0,-4,25,80,91,0.4,1003,2,8,193,15
2011-12-08,1,-3,0.2,1.8,1,1,88,03:30 PM,07:21 AM,09:35 AM,04:58 PM,-3,-4,-1,-4,15,60,90,0.3,1008,1,8,154,9
2011-12-09,1,-2,0.0,1.8,1,1,95,04:06 PM,08:25 AM,09:36 AM,04:57 PM,-1,-6,-0,-6,37,78,93,0.7,1006,1,9,183,23
2011-12-10,1,-1,0.1,3.8,1,1,100,04:52 PM,09:24 AM,09:37 AM,04:57 PM,-1,-5,0,-5,35,74,92,0.1,1003,1,10,219,20
2011-12-11,2,-1,0.4,1.8,1,1,100,05:49 PM,10:13 AM,09:38 AM,04:57 PM,-0,-4,1,-4,33,87,95,0.6,1010,2,9,231,20
2011-12-12,-1,-3,0.0,3.8,2,2,83,06:55 PM,10:53 AM,09:39 AM,04:57 PM,-3,-8,-2,-8,32,54,91,0.0,1015,-1,9,181,18
2011-12-13,3,-1,0.0,3.8,1,1,76,08:08 PM,11:25 AM,09:40 AM,04:56 PM,-0,-4,1,-4,29,72,94,0.1,1010,3,10,191,17
2011-12-14,4,1,0.0,5.8,2,2,68,09:26 PM,11:50 AM,09:41 AM,04:56 PM,1,-2,2,-2,33,62,93,3.4,1007,4,8,186,19
2011-12-15,4,1,0.0,5.8,2,2,61,10:44 PM,12:11 PM,09:42 AM,04:56 PM,1,-2,3,-2,32,68,93,0.4,1007,4,9,201,19
2011-12-16,2,-1,0.0,1.8,1,1,54,No moonrise,12:29 PM,09:43 AM,04:56 PM,-0,-4,1,-4,30,66,94,0.0,1000,2,9,157,17
2011-12-17,3,1,0.3,1.8,1,1,46,12:04 AM,12:46 PM,09:44 AM,04:57 PM,1,-3,2,-3,34,82,91,1.2,985,3,9,155,21
2011-12-18,2,1,1.1,1.8,1,1,39,01:26 AM,01:04 PM,09:45 AM,04:57 PM,-0,-4,1,-4,34,90,91,1.4,991,2,5,222,22
2011-12-19,2,-1,0.0,1.8,1,1,32,02:49 AM,01:23 PM,09:46 AM,04:57 PM,-2,-5,1,-5,39,76,85,0.2,1009,2,9,208,25
2011-12-20,0,-2,0.1,1.8,2,2,25,04:14 AM,01:46 PM,09:46 AM,04:58 PM,-3,-4,-1,-4,17,65,87,0.1,1015,0,10,157,10
2011-12-21,-1,-3,0.0,5.8,2,2,17,05:41 AM,02:15 PM,09:47 AM,04:58 PM,-4,-4,-2,-4,9,56,83,0.1,1013,-1,9,73,6
2011-12-22,-3,-6,0.0,5.8,2,2,10,07:04 AM,02:54 PM,09:47 AM,04:58 PM,-5,-7,-4,-7,12,33,89,0.0,1021,-3,9,262,7
2011-12-23,-3,-6,0.0,5.8,2,2,3,08:18 AM,03:47 PM,09:48 AM,04:59 PM,-7,-10,-5,-10,20,42,90,0.0,1022,-3,7,190,12
2011-12-24,-0,-4,0.0,1.9,1,1,0,09:20 AM,04:52 PM,09:48 AM,05:00 PM,-3,-7,-2,-7,29,95,93,3.5,1013,-0,8,182,18
2011-12-25,2,0,0.0,5.8,2,2,0,10:06 AM,06:07 PM,09:49 AM,05:00 PM,-0,-3,1,-3,26,64,94,0.6,1019,2,9,252,15
2011-12-26,7,2,0.0,5.8,1,1,4,10:40 AM,07:28 PM,09:49 AM,05:01 PM,4,-0,4,-0,41,75,95,2.5,1019,7,10,253,24
2011-12-27,9,2,0.0,1.9,2,2,12,11:06 AM,08:47 PM,09:49 AM,05:02 PM,5,3,7,3,43,67,92,0.6,1019,9,9,266,26
2011-12-28,2,-0,0.0,5.8,2,2,19,11:26 AM,10:04 PM,09:49 AM,05:03 PM,-0,-3,1,-3,27,30,92,0.0,1024,2,10,244,16
2011-12-29,4,2,0.0,1.9,1,1,26,11:43 AM,11:18 PM,09:49 AM,05:04 PM,2,-2,3,-2,34,85,93,0.3,1008,4,10,212,21
2011-12-30,3,-0,0.5,1.9,1,1,33,11:58 AM,No moonset,09:49 AM,05:05 PM,-0,-3,1,-3,26,81,91,0.6,1003,3,8,198,16
2011-12-31,1,-2,0.8,3.8,1,1,37,12:12 PM,12:29 AM,09:49 AM,05:06 PM,-1,-3,-0,-3,14,71,94,1.0,1008,1,4,280,8
2012-01-01,-1,-4,0.0,5.8,2,2,48,12:28 PM,01:40 AM,09:49 AM,05:07 PM,-3,-6,-2,-6,20,28,93,0.0,1015,-1,8,218,11
2012-01-02,3,-2,0.0,1.9,1,1,55,12:45 PM,02:49 AM,09:49 AM,05:08 PM,0,-4,1,-4,28,97,96,4.9,1008,3,10,180,17
2012-01-03,3,0,0.0,1.9,1,1,62,01:05 PM,03:58 AM,09:49 AM,05:09 PM,2,-2,2,-2,28,88,96,0.8,1011,3,8,247,15
2012-01-04,4,1,0.0,3.9,2,2,70,01:31 PM,05:06 AM,09:48 AM,05:11 PM,1,-3,2,-3,41,72,91,2.1,998,4,10,213,24
2012-01-05,2,0,3.1,1.9,1,1,77,02:03 PM,06:12 AM,09:48 AM,05:12 PM,0,-4,1,-4,40,96,92,5.3,985,2,6,188,26
2012-01-06,2,-2,0.5,1.9,1,1,84,02:44 PM,07:13 AM,09:47 AM,05:13 PM,-1,-3,0,-3,19,70,94,0.6,991,2,7,249,11
2012-01-07,-5,-7,0.5,1.9,1,1,92,03:38 PM,08:06 AM,09:47 AM,05:15 PM,-7,-12,-6,-12,24,74,91,1.2,1019,-5,7,179,15
2012-01-08,1,-1,1.0,1.9,1,1,99,04:41 PM,08:51 AM,09:46 AM,05:16 PM,-1,-4,0,-4,20,100,93,1.2,1008,1,6,165,13
2012-01-09,-1,-3,0.5,1.9,1,1,100,05:53 PM,09:26 AM,09:46 AM,05:18 PM,-3,-7,-2,-7,27,78,96,1.1,1017,-1,7,188,16
2012-01-10,0,-3,0.0,5.8,2,2,87,07:11 PM,09:54 AM,09:45 AM,05:19 PM,-3,-4,-1,-4,13,62,91,0.0,1022,0,8,299,7
2012-01-11,2,-3,0.1,1.9,1,1,79,08:30 PM,10:17 AM,09:44 AM,05:21 PM,-1,-5,-0,-5,33,65,93,0.4,1018,2,9,240,19
2012-01-12,4,-0,0.0,2.0,1,1,72,09:52 PM,10:37 AM,09:43 AM,05:23 PM,2,-3,2,-3,40,94,96,1.7,1004,4,9,230,24
2012-01-13,2,-1,0.3,5.8,1,1,65,11:14 PM,10:54 AM,09:43 AM,05:24 PM,-2,-5,0,-5,34,61,84,0.4,993,2,9,262,21
2012-01-14,-1,-3,1.0,2.0,1,1,58,No moonrise,11:12 AM,09:42 AM,05:26 PM,-4,-7,-2,-7,28,92,85,1.1,999,-1,7,316,19
2012-01-15,-2,-4,0.2,2.0,1,1,50,12:36 AM,11:31 AM,09:41 AM,05:28 PM,-4,-8,-3,-8,23,90,89,0.3,1014,-2,9,94,16
2012-01-16,-3,-5,0.0,2.0,2,2,43,02:00 AM,11:52 AM,09:40 AM,05:29 PM,-5,-9,-4,-9,21,78,89,0.0,1019,-3,9,338,14
2012-01-17,-4,-7,0.0,2.0,1,1,36,03:24 AM,12:17 PM,09:38 AM,05:31 PM,-7,-8,-5,-8,11,82,88,0.0,1023,-4,7,121,7
2012-01-18,-2,-7,1.4,2.0,1,1,28,04:46 AM,12:52 PM,09:37 AM,05:33 PM,-5,-9,-5,-9,20,89,94,1.7,1021,-2,6,209,13
2012-01-19,1,-2,0.0,2.0,1,1,21,06:02 AM,01:37 PM,09:36 AM,05:35 PM,-1,-5,-1,-5,26,98,96,0.0,1007,1,10,211,17
2012-01-20,-1,-4,0.0,2.0,1,1,14,07:07 AM,02:34 PM,09:35 AM,05:37 PM,-3,-6,-3,-6,14,89,95,0.0,1000,-1,8,111,8
2012-01-21,-2,-6,0.1,2.0,1,1,7,07:59 AM,03:44 PM,09:34 AM,05:39 PM,-4,-7,-3,-7,18,82,94,0.1,1007,-2,9,136,11
2012-01-22,-1,-3,0.7,2.0,1,1,0,08:37 AM,05:01 PM,09:32 AM,05:41 PM,-3,-8,-2,-8,31,97,94,0.9,998,-1,9,142,21
2012-01-23,-3,-4,3.5,2.0,1,1,0,09:07 AM,06:20 PM,09:31 AM,05:43 PM,-4,-9,-3,-9,26,100,95,4.1,1003,-3,5,115,17
2012-01-24,-1,-4,1.7,2.0,1,1,0,09:29 AM,07:39 PM,09:29 AM,05:44 PM,-3,-5,-2,-5,9,100,96,2.0,1013,-1,3,180,6
2012-01-25,-3,-6,0.4,2.0,1,1,8,09:48 AM,08:55 PM,09:28 AM,05:46 PM,-5,-8,-4,-8,15,100,93,0.5,1024,-3,6,159,10
2012-01-26,-7,-11,0.1,2.1,1,1,15,10:04 AM,10:09 PM,09:26 AM,05:48 PM,-10,-15,-9,-15,23,92,90,0.1,1035,-7,9,108,15
2012-01-27,-9,-12,0.0,2.1,1,1,22,10:19 AM,11:21 PM,09:25 AM,05:50 PM,-13,-19,-11,-19,27,96,86,0.0,1040,-9,10,122,18
2012-01-28,-11,-14,0.0,5.8,2,2,29,10:34 AM,No moonset,09:23 AM,05:52 PM,-15,-21,-13,-21,27,12,84,0.0,1044,-11,10,114,17
2012-01-29,-9,-15,0.0,5.8,2,2,37,10:51 AM,12:31 AM,09:21 AM,05:54 PM,-15,-20,-13,-20,25,12,84,0.0,1048,-9,10,88,14
2012-01-30,-11,-17,0.0,5.8,2,2,44,11:10 AM,01:41 AM,09:20 AM,05:56 PM,-16,-20,-14,-20,19,11,86,0.0,1049,-11,10,94,11
2012-01-31,-11,-17,0.0,2.1,1,1,48,11:33 AM,02:49 AM,09:18 AM,05:58 PM,-16,-21,-14,-21,19,80,87,0.0,1045,-11,9,87,10
2012-02-01,-14,-20,0.0,3.3,1,1,61,12:02 PM,03:56 AM,09:16 AM,06:00 PM,-19,-25,-18,-25,21,69,92,0.0,1044,-14,8,59,13
2012-02-02,-19,-24,0.1,3.3,1,1,68,12:38 PM,04:58 AM,09:14 AM,06:02 PM,-22,-27,-21,-27,11,83,91,0.2,1040,-19,7,79,7
2012-02-03,-17,-22,0.1,5.1,1,1,76,01:26 PM,05:55 AM,09:13 AM,06:05 PM,-21,-29,-20,-29,23,85,91,0.2,1040,-17,9,164,14
2012-02-04,-18,-24,0.0,6.9,2,2,83,02:24 PM,06:43 AM,09:11 AM,06:07 PM,-22,-30,-22,-30,20,51,94,0.0,1043,-18,7,75,12
2012-02-05,-18,-24,0.0,8.7,2,2,91,03:32 PM,07:23 AM,09:09 AM,06:09 PM,-22,-29,-22,-29,19,57,94,0.0,1042,-18,5,34,11
2012-02-06,-15,-22,0.0,3.4,1,1,99,04:48 PM,07:55 AM,09:07 AM,06:11 PM,-19,-26,-18,-26,22,80,94,0.0,1041,-15,8,49,13
2012-02-07,-9,-17,0.4,3.4,1,1,100,06:08 PM,08:20 AM,09:05 AM,06:13 PM,-13,-19,-13,-19,17,91,95,0.4,1043,-9,5,42,11
2012-02-08,-9,-14,0.0,3.4,1,1,86,07:31 PM,08:42 AM,09:03 AM,06:15 PM,-12,-15,-12,-15,10,82,95,0.0,1041,-9,4,62,6
2012-02-09,-11,-17,0.0,6.9,2,2,79,08:55 PM,09:01 AM,09:01 AM,06:17 PM,-14,-21,-14,-21,23,69,94,0.0,1040,-11,9,61,14
2012-02-10,-12,-19,0.0,9.6,2,2,71,10:19 PM,09:19 AM,08:59 AM,06:19 PM,-17,-22,-16,-22,16,62,94,0.0,1042,-12,4,29,9
2012-02-11,-12,-19,0.0,9.6,2,2,64,11:45 PM,09:38 AM,08:57 AM,06:21 PM,-17,-20,-16,-20,11,30,93,0.0,1038,-12,3,93,6
2012-02-12,-8,-17,0.3,6.5,1,1,56,No moonrise,09:59 AM,08:55 AM,06:23 PM,-13,-18,-13,-18,19,71,95,0.3,1028,-8,6,216,11
2012-02-13,-4,-12,0.2,4.9,1,1,49,01:10 AM,10:24 AM,08:52 AM,06:25 PM,-8,-12,-8,-12,17,99,96,0.3,1017,-4,6,202,11
2012-02-14,-2,-7,0.1,4.9,1,1,41,02:33 AM,10:55 AM,08:50 AM,06:27 PM,-6,-10,-5,-10,19,91,94,0.1,1013,-2,6,198,11
2012-02-15,-6,-11,0.1,4.9,1,1,34,03:51 AM,11:36 AM,08:48 AM,06:30 PM,-9,-15,-8,-15,29,97,91,0.1,996,-6,9,124,20
2012-02-16,-7,-15,0.0,9.9,2,2,26,04:59 AM,12:28 PM,08:46 AM,06:32 PM,-12,-15,-11,-15,14,25,94,0.0,1014,-7,5,95,8
2012-02-17,-6,-14,0.4,5.0,1,1,18,05:54 AM,01:33 PM,08:44 AM,06:34 PM,-10,-15,-9,-15,24,77,93,0.5,1014,-6,6,169,14
2012-02-18,-6,-10,0.0,6.6,2,2,11,06:36 AM,02:45 PM,08:41 AM,06:36 PM,-9,-14,-8,-14,20,83,93,0.0,1016,-6,8,141,13
2012-02-19,0,-7,4.2,5.0,1,1,3,07:08 AM,04:02 PM,08:39 AM,06:38 PM,-4,-9,-3,-9,38,97,95,5.3,1012,0,7,176,24
2012-02-20,1,-6,0.4,8.3,1,1,0,07:33 AM,05:19 PM,08:37 AM,06:40 PM,-3,-7,-2,-7,27,60,94,0.4,1021,1,8,245,15
2012-02-21,0,-5,1.5,5.0,1,1,0,07:53 AM,06:35 PM,08:35 AM,06:42 PM,-3,-8,-2,-8,36,81,94,1.7,1020,0,7,225,22
2012-02-22,2,-2,0.0,5.1,1,1,0,08:10 AM,07:50 PM,08:32 AM,06:44 PM,0,-4,1,-4,31,81,98,0.0,1018,2,10,247,18
2012-02-23,2,0,0.0,5.1,1,1,4,08:26 AM,09:02 PM,08:30 AM,06:46 PM,1,-5,1,-5,46,90,95,3.8,998,2,8,250,29
2012-02-24,2,-0,0.0,5.1,1,1,11,08:41 AM,10:13 PM,08:28 AM,06:48 PM,1,-3,1,-3,27,94,98,0.5,999,2,8,271,17
2012-02-25,2,1,0.5,5.1,1,1,19,08:58 AM,11:24 PM,08:25 AM,06:50 PM,1,-4,1,-4,33,96,96,0.6,996,2,8,282,21
2012-02-26,0,-3,1.7,5.2,1,1,27,09:16 AM,No moonset,08:23 AM,06:53 PM,-3,-7,-2,-7,31,100,90,2.0,1005,0,6,322,21
2012-02-27,-1,-4,0.3,6.8,2,2,34,09:38 AM,12:32 AM,08:21 AM,06:55 PM,-5,-7,-3,-7,21,67,83,0.4,1017,-1,8,334,14
2012-02-28,-1,-7,0.0,5.2,1,1,42,10:04 AM,01:40 AM,08:18 AM,06:57 PM,-5,-8,-4,-8,22,69,90,0.0,1011,-1,9,235,14
2012-02-29,4,-1,0.0,10.0,1,1,49,10:36 AM,02:43 AM,08:16 AM,06:59 PM,-0,-3,1,-3,23,58,90,0.0,1013,4,10,321,14
2012-03-01,3,0,0.0,5.4,1,1,55,11:19 AM,03:42 AM,08:13 AM,07:01 PM,1,-2,2,-2,20,95,97,1.1,1016,3,1,255,11
2012-03-02,4,-1,0.1,8.5,1,1,62,12:10 PM,04:33 AM,08:11 AM,07:03 PM,0,-3,1,-3,33,81,92,0.2,1012,4,8,299,20
2012-03-03,2,-2,0.0,8.5,2,2,69,01:13 PM,05:16 AM,08:09 AM,07:05 PM,-2,-6,-0,-6,33,58,86,0.0,1021,2,10,346,22
2012-03-04,0,-3,0.0,10.1,1,1,77,02:24 PM,05:51 AM,08:06 AM,07:07 PM,-5,-6,-2,-6,23,48,77,0.0,1026,0,10,181,16
2012-03-05,-1,-5,0.0,5.5,1,1,84,03:41 PM,06:19 AM,08:04 AM,07:09 PM,-8,-9,-3,-9,22,66,73,0.0,1025,-1,10,55,15
2012-03-06,-2,-6,0.1,7.1,1,1,91,05:02 PM,06:43 AM,08:01 AM,07:11 PM,-9,-9,-4,-9,19,68,68,0.2,1030,-2,10,16,13
2012-03-07,-2,-6,0.0,8.7,1,1,98,06:26 PM,07:04 AM,07:59 AM,07:13 PM,-9,-6,-4,-6,7,56,70,0.0,1029,-2,10,104,5
2012-03-08,-1,-7,0.0,11.6,2,2,100,07:52 PM,07:23 AM,07:56 AM,07:15 PM,-8,-8,-4,-8,15,6,71,0.0,1026,-1,10,137,11
2012-03-09,2,-5,0.0,10.2,2,2,87,09:20 PM,07:42 AM,07:54 AM,07:17 PM,-6,-5,-2,-5,14,33,73,0.0,1032,2,10,204,9
2012-03-10,4,-0,0.0,5.8,1,1,80,10:48 PM,08:03 AM,07:52 AM,07:19 PM,1,-2,2,-2,30,99,93,2.5,1022,4,7,225,18
2012-03-11,4,-1,1.5,5.9,1,1,73,No moonrise,08:27 AM,07:49 AM,07:21 PM,0,-3,2,-3,30,83,92,1.7,1010,4,8,306,19
2012-03-12,6,-2,0.0,10.2,2,2,65,12:15 AM,08:58 AM,07:47 AM,07:23 PM,-1,-2,2,-2,22,27,85,0.0,1015,6,9,288,13
2012-03-13,9,1,0.0,11.6,2,2,58,01:37 AM,09:37 AM,07:44 AM,07:25 PM,1,-1,4,-1,38,29,83,0.0,1015,9,10,288,23
2012-03-14,4,-1,0.0,11.6,2,2,51,02:50 AM,10:26 AM,07:42 AM,07:27 PM,-6,-4,1,-4,31,17,63,0.0,1019,4,10,322,21
2012-03-15,4,-2,0.0,7.4,2,2,43,03:50 AM,11:28 AM,07:39 AM,07:29 PM,-4,-3,1,-3,21,54,72,0.0,1025,4,9,299,14
2012-03-16,6,1,0.1,8.8,1,1,36,04:35 AM,12:37 PM,07:37 AM,07:31 PM,1,0,3,0,19,67,88,0.2,1019,6,9,255,12
2012-03-17,13,1,0.0,11.6,3,3,29,05:10 AM,01:52 PM,07:34 AM,07:33 PM,3,3,6,3,22,6,83,0.0,1015,13,9,251,13
2012-03-18,11,2,0.0,11.6,3,3,22,05:37 AM,03:08 PM,07:31 AM,07:35 PM,4,5,6,5,10,25,84,0.0,1013,11,9,276,6
2012-03-19,8,1,0.2,8.8,2,2,14,05:58 AM,04:22 PM,07:29 AM,07:37 PM,1,-1,4,-1,38,63,82,3.6,1011,8,8,241,24
2012-03-20,6,-0,0.0,7.4,1,1,7,06:16 AM,05:36 PM,07:26 AM,07:39 PM,-0,-2,3,-2,36,55,81,0.7,1019,6,8,267,24
2012-03-21,7,3,0.0,7.5,2,2,0,06:32 AM,06:48 PM,07:24 AM,07:41 PM,4,2,5,2,25,88,93,0.5,1023,7,8,289,15
2012-03-22,12,1,0.0,11.6,3,3,0,06:48 AM,07:59 PM,07:21 AM,07:43 PM,4,3,6,3,23,53,88,0.0,1027,12,7,277,14
2012-03-23,12,2,0.0,11.6,3,3,0,07:05 AM,09:09 PM,07:19 AM,07:45 PM,1,3,6,3,27,25,74,0.0,1023,12,10,277,17
2012-03-24,10,-0,0.0,8.9,2,2,7,07:22 AM,10:18 PM,07:16 AM,07:47 PM,-1,3,5,3,13,43,66,0.2,1024,10,9,297,8
